Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,782791,-,-,-,47.49,-93.02,-6,464,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,Pressure,Dew Point
2013,4,10,12,30,678,286,507,4.1000000000000005,3.6,39.43,966,-6.6000000000000005
2013,4,10,13,30,690,220,637,3.5,4.1000000000000005,42.5,965,-6.5
2013,4,10,14,30,507,284,339,2.8000000000000003,4.4,48.77,966,-6.4
2013,4,10,15,30,354,240,210,2.4000000000000004,4.3,57.1,966,-6.2
2013,4,10,16,30,280,146,338,1.9000000000000001,3.2,66.57000000000001,965,-5.6000000000000005
2013,4,10,17,30,151,75,329,1.4000000000000001,2.2,76.55,965,-3.3000000000000003
2013,4,10,18,30,20,20,0,1.8,0.4,86.5,963,-3.8000000000000003
2013,4,10,19,30,0,0,0,1.9000000000000001,-0.5,96.51,963,-4.2
2013,4,10,20,30,0,0,0,1.8,-1.6,105.61,962,-4.4
2013,4,10,21,30,0,0,0,1.7000000000000002,-2,113.53,963,-4.6000000000000005
2013,4,10,22,30,0,0,0,1.8,-2,119.65,964,-4.2
2013,4,10,23,30,0,0,0,2.2,-2.3000000000000003,123.32000000000001,964,-4.4
2013,4,11,0,30,0,0,0,2.6,-2.6,123.99000000000001,963,-4.9
2013,4,11,1,30,0,0,0,2.8000000000000003,-3.1,121.56,962,-5.6000000000000005
2013,4,11,2,30,0,0,0,3,-3.5,116.4,961,-6.300000000000001
2013,4,11,3,30,0,0,0,3.1,-3.6,109.17,961,-6.5
2013,4,11,4,30,0,0,0,3.1,-3.7,100.5,961,-6.7
2013,4,11,5,30,0,0,0,3.3000000000000003,-3.5,90.93,961,-6.800000000000001
2013,4,11,6,30,35,35,0,4,-3,80.8,962,-7.5
2013,4,11,7,30,55,55,0,4.6000000000000005,-2.6,70.74,961,-8.200000000000001
2013,4,11,8,30,144,144,0,5,-2.2,60.95,961,-8.9
2013,4,11,9,30,273,249,38,5.4,-1.6,51.99,960,-9.3
2013,4,11,10,30,141,141,0,5.6000000000000005,-1.4000000000000001,44.64,959,-8.8
2013,4,11,11,30,202,196,8,5.6000000000000005,-1.5,39.97,959,-8.1
2013,4,11,12,30,300,283,21,5.4,-1.3,39.07,959,-7.9
2013,4,11,13,30,373,330,58,5.2,-0.9,42.18,958,-7.5
2013,4,11,14,30,369,306,96,5.1000000000000005,-0.5,48.49,958,-6.7
2013,4,11,15,30,106,106,0,5.2,-0.7000000000000001,56.85,958,-6
2013,4,11,16,30,162,151,28,5.1000000000000005,-1.3,66.34,958,-5.9
2013,4,11,17,30,13,13,0,5,-1.7000000000000002,76.32000000000001,958,-6.1000000000000005
2013,4,11,18,30,15,15,0,4.6000000000000005,-2.8000000000000003,86.28,957,-6.2
2013,4,11,19,30,0,0,0,4.3,-3,96.27,957,-6.2
2013,4,11,20,30,0,0,0,4.2,-2.9000000000000004,105.35000000000001,957,-5.9
2013,4,11,21,30,0,0,0,4.1000000000000005,-2.6,113.24000000000001,957,-5.4
2013,4,11,22,30,0,0,0,4,-2.4000000000000004,119.33,957,-4.9
2013,4,11,23,30,0,0,0,4,-2.3000000000000003,122.97,956,-4.5
2013,4,12,0,30,0,0,0,4,-2.3000000000000003,123.62,955,-4.4
2013,4,12,1,30,0,0,0,3.8000000000000003,-2.4000000000000004,121.19,955,-4.3
2013,4,12,2,30,0,0,0,3.6,-2.6,116.05,954,-4.2
2013,4,12,3,30,0,0,0,3.6,-2.8000000000000003,108.83,954,-4.2
2013,4,12,4,30,0,0,0,3.6,-3,100.17,954,-4.4
2013,4,12,5,30,0,0,0,3.5,-3.2,90.04,954,-4.6000000000000005
2013,4,12,6,30,37,37,0,3.6,-3.1,80.5,954,-4.800000000000001
2013,4,12,7,30,159,133,77,3.7,-3,70.42,954,-5.1000000000000005
2013,4,12,8,30,257,211,93,3.7,-2.8000000000000003,60.63,954,-5.5
2013,4,12,9,30,455,272,295,3.5,-2.3000000000000003,51.65,955,-5.800000000000001
2013,4,12,10,30,529,333,274,3.3000000000000003,-1.8,44.28,955,-5.9
2013,4,12,11,30,392,347,59,3,-1.5,39.6,955,-5.9
2013,4,12,12,30,541,384,202,2.9000000000000004,-1.4000000000000001,38.71,955,-5.7
2013,4,12,13,30,480,363,156,2.8000000000000003,-1.3,41.86,955,-5.7
2013,4,12,14,30,480,305,263,2.7,-1.4000000000000001,48.21,955,-5.6000000000000005
2013,4,12,15,30,327,248,143,2.6,-1.6,56.6,955,-5.6000000000000005
2013,4,12,16,30,200,167,81,2.4000000000000004,-1.9000000000000001,66.11,955,-5.6000000000000005
2013,4,12,17,30,137,87,208,2.2,-2.1,76.10000000000001,955,-5.5
2013,4,12,18,30,17,17,0,1.6,-3.2,86.06,955,-5.300000000000001
2013,4,12,19,30,0,0,0,1.5,-3.8000000000000003,96.03,955,-5.5
2013,4,12,20,30,0,0,0,1.6,-4.1000000000000005,105.09,955,-5.7
2013,4,12,21,30,0,0,0,1.7000000000000002,-4.4,112.95,956,-5.9
2013,4,12,22,30,0,0,0,1.7000000000000002,-4.7,119.01,956,-6.1000000000000005
2013,4,12,23,30,0,0,0,1.6,-5,122.62,955,-6.4
2013,4,13,0,30,0,0,0,1.6,-5.300000000000001,123.26,955,-6.7
2013,4,13,1,30,0,0,0,1.6,-5.6000000000000005,120.82000000000001,955,-6.9
2013,4,13,2,30,0,0,0,1.5,-5.9,115.69,955,-7.1000000000000005
2013,4,13,3,30,0,0,0,1.5,-6.2,108.49000000000001,955,-7.2
2013,4,13,4,30,0,0,0,1.6,-6.300000000000001,99.85000000000001,955,-7.300000000000001
2013,4,13,5,30,0,0,0,1.6,-5.9,89.78,955,-7.2
2013,4,13,6,30,138,50,516,1.8,-4.800000000000001,80.19,955,-6.6000000000000005
2013,4,13,7,30,203,134,204,2.1,-3.6,70.12,955,-6
2013,4,13,8,30,262,214,97,2.1,-2.7,60.31,956,-6
2013,4,13,9,30,456,275,289,2.1,-1.7000000000000002,51.32,956,-6
2013,4,13,10,30,390,332,80,2,-0.8,43.92,956,-5.800000000000001
2013,4,13,11,30,354,324,39,1.8,-0.1,39.24,956,-5.6000000000000005
2013,4,13,12,30,339,314,31,1.7000000000000002,0.4,38.35,956,-5.4
2013,4,13,13,30,407,348,79,1.6,0.9,41.54,957,-5.2
2013,4,13,14,30,245,234,17,1.5,1,47.93,957,-4.800000000000001
2013,4,13,15,30,307,247,109,1.5,0.9,56.35,957,-4.800000000000001
2013,4,13,16,30,169,156,33,1.3,0.4,65.88,957,-4.9
2013,4,13,17,30,164,76,361,1.1,0.2,75.88,957,-4.6000000000000005
2013,4,13,18,30,25,24,13,0.7000000000000001,-2,85.84,958,-4.800000000000001
2013,4,13,19,30,0,0,0,0.6000000000000001,-2.5,95.79,958,-7
2013,4,13,20,30,0,0,0,0.4,-2.8000000000000003,104.83,959,-7.2
2013,4,13,21,30,0,0,0,0.4,-3.3000000000000003,112.66,959,-7.4
2013,4,13,22,30,0,0,0,0.6000000000000001,-3.9000000000000004,118.69,959,-7.5
2013,4,13,23,30,0,0,0,0.9,-5,122.27,959,-7.5
2013,4,14,0,30,0,0,0,1,-6.2,122.89,959,-7.5
2013,4,14,1,30,0,0,0,1.1,-7.300000000000001,120.46000000000001,959,-7.4
2013,4,14,2,30,0,0,0,1.1,-8.1,115.34,959,-8.1
2013,4,14,3,30,0,0,0,1.1,-8.4,108.15,959,-8.4
2013,4,14,4,30,0,0,0,1.2000000000000002,-8.3,99.53,959,-8.3
2013,4,14,5,30,0,0,0,1.6,-6.9,89.51,959,-7.7
2013,4,14,6,30,145,47,562,2.2,-4,79.89,958,-6.4
2013,4,14,7,30,336,69,774,2.6,-1.3,69.81,958,-4.4
2013,4,14,8,30,524,86,876,3.1,0.8,59.99,957,-3
2013,4,14,9,30,545,197,553,3.6,1.8,50.99,957,-3.3000000000000003
2013,4,14,10,30,657,236,580,4,2.5,43.57,956,-3.4000000000000004
2013,4,14,11,30,628,348,360,4.3,2.8000000000000003,38.87,955,-3.1
2013,4,14,12,30,626,361,337,4.4,2.7,38,955,-2.9000000000000004
2013,4,14,13,30,503,368,180,4.6000000000000005,2.3000000000000003,41.22,954,-2.6
2013,4,14,14,30,576,234,506,4.7,1.7000000000000002,47.65,953,-2.5
2013,4,14,15,30,174,171,5,4.5,0.8,56.11,953,-2.6
2013,4,14,16,30,280,160,291,4.5,0,65.65,953,-2.4000000000000004
2013,4,14,17,30,101,91,38,4.7,-0.4,75.66,953,-2.3000000000000003
2013,4,14,18,30,17,17,0,5.1000000000000005,-1.1,85.63,951,-2.6
2013,4,14,19,30,0,0,0,5.300000000000001,-1.3,95.56,951,-2.6
2013,4,14,20,30,0,0,0,5.4,-1.3,104.57000000000001,950,-2.6
2013,4,14,21,30,0,0,0,5.5,-1.1,112.37,949,-2.5
2013,4,14,22,30,0,0,0,5.800000000000001,-0.9,118.37,948,-2.3000000000000003
2013,4,14,23,30,0,0,0,6.1000000000000005,-0.8,121.92,947,-2.2
2013,4,15,0,30,0,0,0,5.800000000000001,-0.8,122.53,946,-2.1
2013,4,15,1,30,0,0,0,5.1000000000000005,-0.9,120.10000000000001,945,-1.9000000000000001
2013,4,15,2,30,0,0,0,4.3,-1.1,114.99000000000001,945,-1.7000000000000002
2013,4,15,3,30,0,0,0,3.8000000000000003,-1.3,107.82000000000001,944,-1.8
2013,4,15,4,30,0,0,0,3.3000000000000003,-1.5,99.21000000000001,944,-1.9000000000000001
2013,4,15,5,30,0,0,0,3,-1.4000000000000001,89.26,944,-1.9000000000000001
2013,4,15,6,30,36,36,0,3,-0.7000000000000001,79.59,944,-1.6
2013,4,15,7,30,34,34,0,3,0,69.51,944,-1
2013,4,15,8,30,62,62,0,3,0.4,59.68,944,-1.1
2013,4,15,9,30,219,211,13,2.8000000000000003,0.6000000000000001,50.660000000000004,945,-1.5
2013,4,15,10,30,383,332,70,2.5,0.8,43.22,945,-1.7000000000000002
2013,4,15,11,30,360,330,39,2.1,1.1,38.51,946,-1.7000000000000002
2013,4,15,12,30,349,323,33,1.7000000000000002,1.5,37.65,947,-1.7000000000000002
2013,4,15,13,30,196,190,7,1.5,1.9000000000000001,40.9,948,-1.7000000000000002
2013,4,15,14,30,234,224,14,1.6,2.2,47.38,948,-1.8
2013,4,15,15,30,197,190,12,1.8,2.2,55.86,949,-1.9000000000000001
2013,4,15,16,30,289,158,316,1.6,1.8,65.43,950,-1.9000000000000001
2013,4,15,17,30,17,17,0,1.4000000000000001,1.5,75.45,951,-1.2000000000000002
2013,4,15,18,30,18,18,0,1.4000000000000001,-0.5,85.41,952,-1.4000000000000001
2013,4,15,19,30,0,0,0,1.7000000000000002,-1,95.32000000000001,953,-2
2013,4,15,20,30,0,0,0,1.8,-1.2000000000000002,104.31,954,-1.6
2013,4,15,21,30,0,0,0,1.7000000000000002,-1.6,112.09,955,-1.6
2013,4,15,22,30,0,0,0,1.7000000000000002,-2,118.06,955,-2
2013,4,15,23,30,0,0,0,1.9000000000000001,-2.3000000000000003,121.58,956,-2.3000000000000003
2013,4,16,0,30,0,0,0,2,-2.6,122.17,957,-2.6
2013,4,16,1,30,0,0,0,2.1,-2.9000000000000004,119.74000000000001,958,-2.9000000000000004
2013,4,16,2,30,0,0,0,2,-3.1,114.64,959,-3.3000000000000003
2013,4,16,3,30,0,0,0,1.8,-3.4000000000000004,107.49000000000001,959,-3.5
2013,4,16,4,30,0,0,0,1.7000000000000002,-3.5,98.89,960,-3.7
2013,4,16,5,30,3,3,0,1.8,-3.2,88.98,961,-3.9000000000000004
2013,4,16,6,30,53,53,0,2.3000000000000003,-1.9000000000000001,79.3,962,-3.3000000000000003
2013,4,16,7,30,132,126,15,2.6,-0.6000000000000001,69.21000000000001,963,-3.2
2013,4,16,8,30,341,217,244,2.5,0.5,59.370000000000005,964,-3.3000000000000003
2013,4,16,9,30,203,198,9,2.3000000000000003,1.5,50.33,965,-3.1
2013,4,16,10,30,308,287,29,2.2,2.3000000000000003,42.88,966,-3
2013,4,16,11,30,403,355,60,1.9000000000000001,2.9000000000000004,38.15,967,-3
2013,4,16,12,30,429,371,74,1.7000000000000002,3.5,37.300000000000004,967,-3.1
2013,4,16,13,30,676,267,538,1.6,3.9000000000000004,40.59,967,-3.1
2013,4,16,14,30,256,243,19,1.5,4,47.11,968,-3.1
2013,4,16,15,30,211,201,17,1.3,3.8000000000000003,55.620000000000005,968,-3.2
2013,4,16,16,30,126,126,0,1,3.1,65.2,969,-3.1
2013,4,16,17,30,59,59,0,0.8,2.7,75.23,969,-1.8
2013,4,16,18,30,16,16,0,0.8,-0.4,85.19,970,-1.8
2013,4,16,19,30,0,0,0,0.8,-1.5,95.08,971,-3.3000000000000003
2013,4,16,20,30,0,0,0,0.9,-1.7000000000000002,104.06,972,-3.1
2013,4,16,21,30,0,0,0,1,-1.7000000000000002,111.8,972,-2.9000000000000004
2013,4,16,22,30,0,0,0,1.1,-1.7000000000000002,117.74000000000001,972,-2.7
2013,4,16,23,30,0,0,0,1.2000000000000002,-1.8,121.24000000000001,972,-2.6
2013,4,17,0,30,0,0,0,1.1,-1.9000000000000001,121.82000000000001,972,-2.4000000000000004
2013,4,17,1,30,0,0,0,1.1,-1.7000000000000002,119.39,973,-2.1
2013,4,17,2,30,0,0,0,1.2000000000000002,-1.4000000000000001,114.3,973,-1.8
2013,4,17,3,30,0,0,0,1.3,-1.1,107.16,973,-1.5
2013,4,17,4,30,0,0,0,1.3,-1,98.58,973,-1.3
2013,4,17,5,30,4,4,0,1.7000000000000002,-0.6000000000000001,88.71000000000001,972,-1.2000000000000002
2013,4,17,6,30,23,23,0,2.3000000000000003,0.2,79,971,-0.9
2013,4,17,7,30,69,69,0,2.8000000000000003,1,68.91,971,-0.9
2013,4,17,8,30,116,116,0,3.3000000000000003,1.7000000000000002,59.07,971,-1
2013,4,17,9,30,123,123,0,3.4000000000000004,2.3000000000000003,50.01,971,-1
2013,4,17,10,30,306,286,28,3,2.7,42.54,971,-1
2013,4,17,11,30,279,266,16,2.8000000000000003,2.7,37.800000000000004,970,-1.2000000000000002
2013,4,17,12,30,309,292,22,2.7,2.9000000000000004,36.96,969,-1.2000000000000002
2013,4,17,13,30,365,329,47,2.7,3.2,40.28,968,-1.2000000000000002
2013,4,17,14,30,319,288,45,2.7,3.2,46.84,968,-1.3
2013,4,17,15,30,297,249,84,2.6,3,55.38,967,-1.4000000000000001
2013,4,17,16,30,183,165,42,2.2,2.5,64.98,966,-1.4000000000000001
2013,4,17,17,30,105,95,37,1.8,2.2,75.01,966,-1.1
2013,4,17,18,30,15,15,0,1,-0.5,84.98,965,-0.9
2013,4,17,19,30,0,0,0,1.2000000000000002,-1.2000000000000002,94.85000000000001,965,-1.5
2013,4,17,20,30,0,0,0,1.3,-1.4000000000000001,103.8,965,-1.4000000000000001
2013,4,17,21,30,0,0,0,1.5,-1.6,111.52,964,-1.6
2013,4,17,22,30,0,0,0,1.8,-1.8,117.43,963,-1.8
2013,4,17,23,30,0,0,0,1.9000000000000001,-1.8,120.9,962,-2
2013,4,18,0,30,0,0,0,1.8,-1.9000000000000001,121.47,962,-2.2
2013,4,18,1,30,0,0,0,2,-2.1,119.03,961,-2.5
2013,4,18,2,30,0,0,0,2.5,-2.4000000000000004,113.96000000000001,958,-2.7
2013,4,18,3,30,0,0,0,2.6,-2.5,106.83,958,-2.9000000000000004
2013,4,18,4,30,0,0,0,2.6,-2.5,98.27,958,-3.1
2013,4,18,5,30,5,5,0,3.1,-2.3000000000000003,88.45,958,-3.2
2013,4,18,6,30,38,38,0,3.8000000000000003,-1.9000000000000001,78.71000000000001,957,-3.3000000000000003
2013,4,18,7,30,47,47,0,4,-1.3,68.62,956,-3.4000000000000004
2013,4,18,8,30,261,221,76,4.3,-0.6000000000000001,58.77,956,-3.4000000000000004
2013,4,18,9,30,290,264,40,4.800000000000001,0.30000000000000004,49.7,955,-3.3000000000000003
2013,4,18,10,30,203,197,8,5,1.3,42.2,953,-3
2013,4,18,11,30,228,220,11,4.9,1.7000000000000002,37.44,953,-2.7
2013,4,18,12,30,262,251,14,4.6000000000000005,1.6,36.62,953,-2.6
2013,4,18,13,30,271,259,16,4.6000000000000005,1.5,39.980000000000004,953,-2.3000000000000003
2013,4,18,14,30,166,164,3,4.9,1.4000000000000001,46.57,952,-2
2013,4,18,15,30,86,86,0,5,1,55.15,951,-2.1
2013,4,18,16,30,64,64,0,4.6000000000000005,0.5,64.76,951,-2
2013,4,18,17,30,23,23,0,4.3,0.1,74.8,951,-1.9000000000000001
2013,4,18,18,30,22,22,0,4.5,-1,84.77,951,-2
2013,4,18,19,30,0,0,0,4.800000000000001,-1.4000000000000001,94.62,950,-2.4000000000000004
2013,4,18,20,30,0,0,0,4.800000000000001,-1.5,103.55,949,-2.6
2013,4,18,21,30,0,0,0,4.6000000000000005,-1.7000000000000002,111.24000000000001,948,-2.8000000000000003
2013,4,18,22,30,0,0,0,4.6000000000000005,-1.9000000000000001,117.12,948,-3
2013,4,18,23,30,0,0,0,4.6000000000000005,-2.2,120.57000000000001,947,-3.3000000000000003
2013,4,19,0,30,0,0,0,4.800000000000001,-2.5,121.12,947,-3.7
2013,4,19,1,30,0,0,0,4.9,-2.9000000000000004,118.68,947,-4.1000000000000005
2013,4,19,2,30,0,0,0,5,-3.3000000000000003,113.62,947,-4.7
2013,4,19,3,30,0,0,0,5.2,-3.7,106.51,947,-5.2
2013,4,19,4,30,0,0,0,5.2,-4,97.97,947,-5.7
2013,4,19,5,30,6,6,0,5.300000000000001,-4.3,88.18,948,-6.2
2013,4,19,6,30,57,57,0,5.4,-4.3,78.43,948,-6.6000000000000005
2013,4,19,7,30,59,59,0,5.6000000000000005,-4.2,68.33,949,-6.9
2013,4,19,8,30,265,224,78,5.800000000000001,-3.8000000000000003,58.47,950,-7.1000000000000005
2013,4,19,9,30,350,295,84,6,-3.1,49.38,950,-7.2
2013,4,19,10,30,321,297,32,6,-2.3000000000000003,41.86,950,-7
2013,4,19,11,30,374,340,42,6,-1.6,37.09,951,-6.7
2013,4,19,12,30,467,389,96,5.7,-1.1,36.28,952,-6.800000000000001
2013,4,19,13,30,519,377,184,5.5,-0.7000000000000001,39.67,953,-7.1000000000000005
2013,4,19,14,30,408,326,119,5.1000000000000005,-0.30000000000000004,46.31,953,-7.6000000000000005
2013,4,19,15,30,625,97,920,4.7,-0.2,54.910000000000004,954,-7.9
2013,4,19,16,30,450,80,860,4.1000000000000005,-0.7000000000000001,64.54,955,-8.1
2013,4,19,17,30,252,60,726,3.7,-1,74.59,955,-8.200000000000001
2013,4,19,18,30,71,30,429,2.3000000000000003,-3.8000000000000003,84.55,956,-8.3
2013,4,19,19,30,0,0,0,1.9000000000000001,-5.5,94.39,957,-9.3
2013,4,19,20,30,0,0,0,1.9000000000000001,-6.300000000000001,103.3,958,-9.9
2013,4,19,21,30,0,0,0,1.9000000000000001,-6.7,110.96000000000001,958,-10.200000000000001
2013,4,19,22,30,0,0,0,2,-6.7,116.81,959,-10.3
2013,4,19,23,30,0,0,0,2.1,-6.300000000000001,120.23,960,-10.3
2013,4,20,0,30,0,0,0,2,-6,120.77,961,-10.200000000000001
2013,4,20,1,30,0,0,0,1.9000000000000001,-6.2,118.34,962,-10.200000000000001
2013,4,20,2,30,0,0,0,1.7000000000000002,-7.1000000000000005,113.29,962,-10.700000000000001
2013,4,20,3,30,0,0,0,1.6,-8.3,106.2,963,-11.4
2013,4,20,4,30,0,0,0,1.5,-9.1,97.67,964,-11.8
2013,4,20,5,30,24,17,202,1.6,-8.6,87.9,965,-11.9
2013,4,20,6,30,84,74,46,1.7000000000000002,-6.4,78.14,965,-11.600000000000001
2013,4,20,7,30,385,82,812,1.7000000000000002,-4.4,68.05,966,-10.600000000000001
2013,4,20,8,30,578,102,903,1.6,-2.9000000000000004,58.18,967,-10
2013,4,20,9,30,733,117,941,1.4000000000000001,-1.4000000000000001,49.07,967,-9.200000000000001
2013,4,20,10,30,855,129,969,1.2000000000000002,-0.1,41.53,967,-8.6
2013,4,20,11,30,923,136,982,1.1,1.1,36.75,967,-8.1
2013,4,20,12,30,935,134,988,0.9,2.1,35.94,968,-7.7
2013,4,20,13,30,887,132,976,0.9,2.8000000000000003,39.37,968,-7.4
2013,4,20,14,30,784,122,953,1.1,3.2,46.050000000000004,968,-7.9
2013,4,20,15,30,629,107,903,1.2000000000000002,3,54.68,968,-7.800000000000001
2013,4,20,16,30,448,91,823,1.2000000000000002,2.3000000000000003,64.33,968,-7.5
2013,4,20,17,30,191,79,415,1.2000000000000002,1.8,74.38,968,-6.1000000000000005
2013,4,20,18,30,40,33,68,1,-1.9000000000000001,84.34,968,-4.2
2013,4,20,19,30,0,0,0,1.4000000000000001,-2.5,94.16,969,-5.6000000000000005
2013,4,20,20,30,0,0,0,1.8,-2.6,103.04,969,-5.9
2013,4,20,21,30,0,0,0,2.1,-3,110.68,969,-6.1000000000000005
2013,4,20,22,30,0,0,0,2.3000000000000003,-3.4000000000000004,116.5,969,-6
2013,4,20,23,30,0,0,0,2.4000000000000004,-3.8000000000000003,119.9,970,-5.800000000000001
2013,4,21,0,30,0,0,0,2.4000000000000004,-4,120.43,969,-5.800000000000001
2013,4,21,1,30,0,0,0,2.5,-4,118,969,-5.7
2013,4,21,2,30,0,0,0,2.5,-4.1000000000000005,112.96000000000001,969,-5.800000000000001
2013,4,21,3,30,0,0,0,2.4000000000000004,-4.1000000000000005,105.88,969,-5.800000000000001
2013,4,21,4,30,0,0,0,2.6,-4.2,97.37,968,-5.9
2013,4,21,5,30,23,18,108,2.9000000000000004,-3.5,87.64,968,-5.800000000000001
2013,4,21,6,30,67,67,0,3.6,-1.8,77.86,967,-4.9
2013,4,21,7,30,87,87,0,4.3,0.30000000000000004,67.77,967,-3.4000000000000004
2013,4,21,8,30,134,134,0,4.7,2.2,57.89,966,-2.2
2013,4,21,9,30,299,272,42,5,3.7,48.77,965,-1.4000000000000001
2013,4,21,10,30,203,197,8,5.1000000000000005,4.7,41.21,964,-0.5
2013,4,21,11,30,289,275,18,5.1000000000000005,4.9,36.410000000000004,963,0.4
2013,4,21,12,30,350,325,31,5.1000000000000005,4.5,35.61,963,1
2013,4,21,13,30,253,242,13,4.7,3.8000000000000003,39.08,962,1.2000000000000002
2013,4,21,14,30,198,193,7,4.2,2.9000000000000004,45.79,962,1.3
2013,4,21,15,30,65,65,0,3.5,1.7000000000000002,54.45,962,1.3
2013,4,21,16,30,154,149,10,3,0.8,64.11,961,0.8
2013,4,21,17,30,76,76,0,2.8000000000000003,0.5,74.17,961,0.30000000000000004
2013,4,21,18,30,32,32,0,2.2,0.30000000000000004,84.13,961,0.1
2013,4,21,19,30,0,0,0,2.1,0.4,93.93,962,0.30000000000000004
2013,4,21,20,30,0,0,0,1.9000000000000001,0.4,102.79,962,0.4
2013,4,21,21,30,0,0,0,1.9000000000000001,0.2,110.41,963,0.2
2013,4,21,22,30,0,0,0,1.9000000000000001,-0.30000000000000004,116.2,963,-0.30000000000000004
2013,4,21,23,30,0,0,0,1.8,-1.1,119.57000000000001,963,-1.1
2013,4,22,0,30,0,0,0,1.9000000000000001,-1.7000000000000002,120.09,964,-1.7000000000000002
2013,4,22,1,30,0,0,0,1.8,-2.4000000000000004,117.66,964,-2.4000000000000004
2013,4,22,2,30,0,0,0,1.5,-3.1,112.63,965,-3.1
2013,4,22,3,30,0,0,0,1.3,-3.5,105.57000000000001,966,-3.5
2013,4,22,4,30,0,0,0,1.4000000000000001,-3.6,97.07000000000001,966,-3.9000000000000004
2013,4,22,5,30,28,19,177,1.8,-2.9000000000000004,87.37,967,-3.9000000000000004
2013,4,22,6,30,48,48,0,2.3000000000000003,-1.5,77.59,967,-3.4000000000000004
2013,4,22,7,30,183,154,76,2.4000000000000004,-0.4,67.49,968,-3.3000000000000003
2013,4,22,8,30,326,237,166,2.3000000000000003,0.2,57.61,968,-3.7
2013,4,22,9,30,311,279,48,2.3000000000000003,0.7000000000000001,48.47,969,-4
2013,4,22,10,30,519,365,204,2.3000000000000003,1.3,40.88,969,-4.2
2013,4,22,11,30,511,398,139,2.2,1.6,36.07,969,-4.3
2013,4,22,12,30,485,397,108,2.3000000000000003,1.8,35.28,969,-4.4
2013,4,22,13,30,433,367,86,2.5,1.9000000000000001,38.78,969,-4.5
2013,4,22,14,30,350,308,60,2.4000000000000004,1.9000000000000001,45.53,969,-4.5
2013,4,22,15,30,241,224,29,2.2,1.7000000000000002,54.22,969,-4.5
2013,4,22,16,30,190,172,41,1.7000000000000002,1,63.9,969,-4.3
2013,4,22,17,30,101,97,13,1.4000000000000001,0.4,73.96000000000001,968,-3.5
2013,4,22,18,30,27,27,0,1.2000000000000002,-1,83.92,968,-3.5
2013,4,22,19,30,0,0,0,1.4000000000000001,-1.4000000000000001,93.7,968,-3.8000000000000003
2013,4,22,20,30,0,0,0,1.4000000000000001,-1.7000000000000002,102.55,968,-4
2013,4,22,21,30,0,0,0,1.4000000000000001,-1.8,110.13,968,-4
2013,4,22,22,30,0,0,0,1.7000000000000002,-1.9000000000000001,115.9,967,-4.2
2013,4,22,23,30,0,0,0,2,-1.9000000000000001,119.25,967,-4.4
2013,4,23,0,30,0,0,0,2.2,-1.9000000000000001,119.75,967,-4.7
2013,4,23,1,30,0,0,0,2.2,-1.9000000000000001,117.33,966,-4.7
2013,4,23,2,30,0,0,0,2.1,-2.1,112.31,966,-4.4
2013,4,23,3,30,0,0,0,1.9000000000000001,-2.4000000000000004,105.27,966,-3.9000000000000004
2013,4,23,4,30,0,0,0,1.8,-2.6,96.78,965,-3.7
2013,4,23,5,30,13,13,0,2,-2.2,87.11,965,-3.7
2013,4,23,6,30,193,57,624,2.3000000000000003,-0.9,77.32000000000001,965,-3.5
2013,4,23,7,30,387,82,789,2.4000000000000004,0.5,67.22,965,-4.1000000000000005
2013,4,23,8,30,574,103,872,2.4000000000000004,1.4000000000000001,57.33,965,-5.300000000000001
2013,4,23,9,30,583,210,558,2.5,2.1,48.17,964,-5.800000000000001
2013,4,23,10,30,707,235,622,2.6,2.9000000000000004,40.57,964,-5.9
2013,4,23,11,30,920,133,970,2.7,3.8000000000000003,35.730000000000004,963,-6
2013,4,23,12,30,924,131,968,2.8000000000000003,4.800000000000001,34.96,963,-5.9
2013,4,23,13,30,876,129,954,2.9000000000000004,5.300000000000001,38.49,962,-5.800000000000001
2013,4,23,14,30,775,123,926,2.9000000000000004,5.300000000000001,45.28,962,-5.9
2013,4,23,15,30,628,110,882,2.7,5,53.99,962,-6
2013,4,23,16,30,450,93,805,2.4000000000000004,4.1000000000000005,63.690000000000005,961,-6.1000000000000005
